name,lead_score,tier,status,notes,phone,address,website,rating,review_count,signal_tags,latitude,longitude,place_id,first_seen_at
"Regal Nails, Salon & Spa",50,Warm,new,,(559) 591-5156,"770 W El Monte Way #4, Dinuba, CA 93618, USA",http://regalnailsdinuba.com/,3.8,118,established,36.5433047,-119.402388,ChIJrSmlogkelYARkSb5sxAHjgU,2026-04-26T13:51:57.802Z
Lily Nails & Spa,50,Warm,new,,(559) 443-1537,"1137 Fresno St, Fresno, CA 93706, USA",,3.2,113,established|no_website,36.730622,-119.80202,ChIJz_4ZZZdglIARpWu5FRNPl4I,2026-04-26T13:53:25.311Z
Forum Nails and Spa,50,Warm,new,,(559) 222-7003,"4080 N West Ave Suite 102, Fresno, CA 93705, USA",https://www.facebook.com/TheForumNails/,3.8,103,established,36.7911146,-119.8247858,ChIJCy3cUBBnlIARvIyNqTOUgiQ,2026-04-26T13:53:25.315Z
Mai's Nail,50,Warm,new,,(559) 251-5792,"4843 E Cesar Chavez Blvd, Fresno, CA 93727, USA",,3.5,117,established|no_website,36.73616190000001,-119.7348758,ChIJ-2n9dvxelIARYLyfHvDKcjo,2026-04-26T13:53:28.358Z
Nail Works,50,Warm,new,,(805) 487-4435,"2808 S Ventura Rd, Oxnard, CA 93033, USA",,4.7,82,established|no_website,34.1741171,-119.1946252,ChIJDfIFmWdO6IARLznIyXAWZdE,2026-04-26T13:54:53.702Z
Lilacque Nail & Beauty Bar,50,Warm,new,,(805) 486-4888,"2701 S Rose Ave, Oxnard, CA 93033, USA",,3.7,83,established|no_website,34.1750876,-119.160511,ChIJMV19RMJO6IAR2GQxfRQkviU,2026-04-26T13:54:53.711Z
Princess Nails,50,Warm,new,,(805) 247-1977,"2505 Saviers Rd, Oxnard, CA 93033, USA",,3.9,86,established|no_website,34.176017,-119.179205,ChIJc5FtEPNO6IARkHZk9KueGn0,2026-04-26T13:54:53.713Z
Nail Envy,50,Warm,new,,(805) 486-4800,"1730 E Channel Islands Blvd, Oxnard, CA 93033, USA",,3.7,90,established|no_website,34.1727198,-119.1610422,ChIJhYSSI8NO6IARZSIW4aiYjVk,2026-04-26T13:54:53.721Z
LV Nails & Spa,50,Warm,new,,(805) 483-4080,"3450 Saviers Rd, Oxnard, CA 93033, USA",,4.2,115,established|no_website,34.1687756,-119.1770984,ChIJ4Q7P9PBO6IARSvW3qcANcWw,2026-04-26T13:54:53.723Z
Le's Nails I,50,Warm,new,,(805) 486-2044,"2204 Saviers Rd, Oxnard, CA 93033, USA",,3.3,63,established|no_website,34.17853720000001,-119.1770578,ChIJO1mb24xO6IARAXy20dwJe-M,2026-04-26T13:54:56.678Z
Oh La La Nails,50,Warm,new,,(805) 444-3839,"2175 Pickwick Dr, Camarillo, CA 93010, USA",,4.9,81,established|no_website,34.2231069,-119.0404352,ChIJMT4afJo36IARZkB7fZF7qz4,2026-04-26T13:55:29.605Z
Y2 nail bar & beauty lounge,50,Warm,new,,(805) 204-7347,"464 Arneill Rd, Camarillo, CA 93010, USA",http://y2nailbar.com/,4.6,112,established,34.22166,-119.0386232,ChIJ_fmxDRs26IARmXOy5EGKMTo,2026-04-26T13:55:29.608Z
Solar Nails & Spa,50,Warm,new,,(805) 384-1122,"2125 Pickwick Dr, Camarillo, CA 93010, USA",http://www.solarnailscamarillo.com/,4.4,132,established,34.2230404,-119.0415993,ChIJ_aB8shw26IARpB4fIKc3aag,2026-04-26T13:55:29.611Z
Nail Perfection,50,Warm,new,,(805) 987-0992,"556 Las Posas Rd, Camarillo, CA 93010, USA",,3.8,66,established|no_website,34.222609,-119.0683881,ChIJr_y6LotJ6IAR8kma7M1ws9c,2026-04-26T13:55:29.613Z
Paris Nail & Spa,50,Warm,new,,(805) 389-4772,"315 Arneill Rd # 106, Camarillo, CA 93010, USA",,3.8,73,established|no_website,34.2203152,-119.0408635,ChIJUZiTlBs26IARhiMxf0kKPcE,2026-04-26T13:55:29.615Z
Urban Nails & Spa,50,Warm,new,,(805) 484-6687,"243 W Ventura Blvd, Camarillo, CA 93010, USA",,4,94,established|no_website,34.2183552,-119.0734543,ChIJSV2wQYxJ6IAR5wRvIF7uy_U,2026-04-26T13:55:29.618Z
Nails Family Salon,50,Warm,new,,(805) 389-1545,"295 Mobil Ave STE 8, Camarillo, CA 93010, USA",,4.8,69,established|no_website,34.2192994,-119.0433669,ChIJ_Us9v2Q36IARA_K6cHRCb_U,2026-04-26T13:55:29.626Z
Nail Pros & Spa,50,Warm,new,,(805) 388-5992,"726 Arneill Rd, Camarillo, CA 93010, USA",,3.7,99,established|no_website,34.2243105,-119.0380038,ChIJTcHalQQ26IARTuBlVXTsltk,2026-04-26T13:55:29.628Z
C K Nails & Spa,50,Warm,new,,(805) 482-0283,"330 N Lantana St # 29, Camarillo, CA 93010, USA",,4,69,established|no_website,34.2191573,-119.0539261,ChIJERjr0-RJ6IARwigXgotSFxI,2026-04-26T13:55:29.630Z
Camarillo Nails and Spa,50,Warm,new,,(805) 469-5000,"2356 Ventura Blvd Suite A, Camarillo, CA 93010, USA",,3.8,82,established|no_website,34.2162674,-119.0384775,ChIJu_S1R3pJ6IAR_jGFZGEOFl4,2026-04-26T13:55:32.574Z
Modern Nails,50,Warm,new,,(805) 987-8890,"2500 Las Posas Rd, Camarillo, CA 93010, USA",,4.1,68,established|no_website,34.2364097,-119.0377658,ChIJVwFQrP016IARrCDUJHGT5do,2026-04-26T13:55:32.578Z
Romantic Nail Salon,50,Warm,new,,(805) 650-4841,"5722 Telephone Rd #3, Ventura, CA 93003, USA",,4.2,59,established|no_website,34.2642133,-119.213529,ChIJQb2AB0xN6IARd9k-9ri6ZRY,2026-04-26T13:56:40.673Z
O P Nails & Spa,50,Warm,new,,(805) 988-0206,"1962 N Rose Ave, Oxnard, CA 93036, USA",,3.4,117,established|no_website,34.2197222,-119.1569444,ChIJJQBlQRRM6IARULm6RoEgWIk,2026-04-26T13:56:43.650Z
Nails D'Elegence,50,Warm,new,,(805) 650-0490,"6100 Telegraph Rd # A, Ventura, CA 93003, USA",,3.5,52,established|no_website,34.2773216,-119.2119911,ChIJqXT3-bay6YARN7hRcjMtxVQ,2026-04-26T13:56:43.653Z
"Le's ""O"" Nails",50,Warm,new,,(805) 642-1080,"3301 E Main St, Ventura, CA 93003, USA",,3.8,127,established|no_website,34.2684343,-119.2491173,ChIJX4tJJk-t6YARbGGR8Svq3V4,2026-04-26T13:56:43.657Z
Encore Nails & Spa - Ventura,50,Warm,new,,(805) 654-8466,"4732 Telephone Rd # 2, Ventura, CA 93003, USA",,3.8,52,established|no_website,34.2595439,-119.2341037,ChIJZbkQ3EVT6IARydvgAohcokM,2026-04-26T13:56:43.659Z
Ivory & Onyx Nail Lounge,50,Warm,new,,,"864 Schooner Dr unit 109, Ventura",,4.9,74,established|no_website,34.2484291,-119.26308,ChIJl8-3SkdT6IARGe12ydhQeVs,2026-04-26T13:57:19.728Z
Victoria’s Nails 2( Seabridge location),50,Warm,new,,(805) 382-0708,"1255 Victoria Ave, Oxnard, CA 93035, USA",http://victoriasnails.mysalononline.com/,3.8,74,established,34.1887075,-119.2226367,ChIJVdMSfcRN6IAR4udenQNvmuM,2026-04-26T13:57:19.743Z
OV Nail Spa,50,Warm,new,,(805) 985-8877,"1601 Victoria Ave #130, Oxnard, CA 93035, USA",,3.7,78,established|no_website,34.1854515,-119.2224172,ChIJ1SOkkQdO6IARbwlu_pFqcas,2026-04-26T13:57:19.748Z
Mandalay Nails,50,Warm,new,,(805) 984-0233,"G, 6432, 3611 W 5th St, Oxnard, CA 93030, USA",,4.5,51,established|no_website,34.1981668,-119.2188225,ChIJmxSKXvBN6IAROuXH1BYB8TQ,2026-04-26T13:57:22.719Z
Mon Ami Nails & Spa,50,Warm,new,,(951) 765-1440,"110 W Stetson Ave, Hemet, CA 92543, USA",,4,132,established|no_website,33.7297139,-116.9718556,ChIJTwZ5Cm9v24ARY3vDtlRULDk,2026-04-26T13:57:51.477Z
Hemet Nails,50,Warm,new,,(951) 765-1247,"233 E Stetson Ave, Hemet, CA 92543, USA",,4.3,146,established|no_website,33.7286027,-116.9698363,ChIJwayMUG5v24AROa4b0sBa764,2026-04-26T13:57:51.479Z
Paris Nails & Spa,50,Warm,new,,(442) 267-4119,"15555 Main St ste A17, Hesperia, CA 92345, USA",https://parisnailsspahesperia.com/,3.9,148,established,34.4231923,-117.3241361,ChIJi5TS_4Rnw4AR0hEYChMY9Qc,2026-04-26T13:58:22.406Z
Nail Bar & Spa,50,Warm,new,,(760) 947-0500,"12699 Main St, Hesperia, CA 92344, USA",,3.7,105,established|no_website,34.4261089,-117.3864544,ChIJVVWF60Fow4ARGQ7LICDXLzg,2026-04-26T13:58:25.417Z
Golden Lashes & Nails,50,Warm,new,,(909) 797-7374,"33492 Oak Glen Rd #K, Yucaipa, CA 92399, USA",http://goldenlashesnails.com/,4.1,102,established,34.0323675,-117.0747785,ChIJIfetxi1R24ARQnShAHlAG-U,2026-04-26T13:59:16.036Z
Happiness Nails,50,Warm,new,,(909) 790-3090,"33562 Yucaipa Blvd # 7, Yucaipa, CA 92399, USA",,4,98,established|no_website,34.034659,-117.071824,ChIJcbYcUCVR24ARCJREm8UMYbQ,2026-04-26T13:59:16.042Z
Number 1 Nails,50,Warm,new,,(951) 849-4838,"3495 W Ramsey St, Banning, CA 92220, USA",,3.9,93,established|no_website,33.9267115,-116.9149404,ChIJBXQ4qZJD24ARW6ngYbpYeb8,2026-04-26T13:59:43.004Z
Thunderbird Nails by Tony,50,Warm,new,,(951) 797-3039,"1035 W Ramsey St #B3, Banning, CA 92220, USA",,4.4,143,established|no_website,33.9257314,-116.8883518,ChIJf6bo415B24ARkfepeiMsZag,2026-04-26T13:59:43.008Z
"Janeth Beauty Salon, Nails & Barbering",50,Warm,new,,(951) 922-0876,"34 N 1st St, Banning, CA 92220, USA",,4.4,73,established|no_website,33.9257139,-116.8776332,ChIJKTcGl0JB24ARFLGxwpiI9Xo,2026-04-26T13:59:43.013Z
Nail Extravaganza Supplies,50,Warm,new,,(909) 246-8574,"66 S San Gorgonio Ave Suite A, Banning, CA 92220, USA",http://www.nailextravaganza.com/,4.8,70,established,33.9247893,-116.8765989,ChIJvaZeG11Tw4ARVMUGFtmZGmw,2026-04-26T13:59:43.018Z
ProfessioNAIL,50,Warm,new,,(760) 233-4181,"751 Center Dr Suite 104, San Marcos, CA 92069, USA",,4,132,established|no_website,33.1356999,-117.1216617,ChIJnd3-Wdb024AR9V1DBnsbfnk,2026-04-26T14:00:38.996Z
Top Ten Nails,50,Warm,new,,(760) 432-8235,"1511 Valley Pkwy A7, Escondido, CA 92027, USA",https://toptennailsescondido.com/,3.9,117,established,33.1318513,-117.0591923,ChIJtSgCP2rz24AR_WI4Wwo-R_E,2026-04-26T14:00:41.969Z
Nails 4 All,50,Warm,new,,(760) 975-3419,"124 W El Norte Pkwy, Escondido, CA 92026, USA",,4.6,98,established|no_website,33.1398713,-117.0905525,ChIJPSIG3a_024ARGzCpeHcqe20,2026-04-26T14:00:41.974Z
Luxury Nails,50,Warm,new,,(760) 233-5730,"358 W El Norte Pkwy Suite D, Escondido, CA 92026, USA",,4.1,101,established|no_website,33.1441285,-117.0957927,ChIJbb8-k7P024ARAxwwdV3J59w,2026-04-26T14:00:41.979Z
Lee Nails,50,Warm,new,,(760) 839-5686,"1815 E Valley Pkwy, Escondido, CA 92026, USA",https://www.facebook.com/profile.php?id=61568555857891,4.6,93,established,33.1355484,-117.0550886,ChIJBzvFWxXz24ARONdpo6Z8iH0,2026-04-26T14:00:41.981Z
Pretty Nails,50,Warm,new,,(442) 248-6527,"132 E Grand Ave, Escondido, CA 92025, USA",,3.8,92,established|no_website,33.122207,-117.0807589,ChIJham_n53024AROpkk9JOJ4iU,2026-04-26T14:00:41.984Z
Nails By Amy,50,Warm,new,,(760) 741-6278,"E Felicita Ave suite B3, Escondido, CA 92025, USA",,4.4,52,established|no_website,33.1045887,-117.0744735,ChIJkV1MoYbz24ARb5qCU5dZwNk,2026-04-26T14:00:41.986Z
Danny Nails & Spa,50,Warm,new,,(619) 770-7373,"633 N Escondido Blvd, Escondido, CA 92025, USA",http://dannynailsescondido.com/,4.2,51,established,33.1270703,-117.0890572,ChIJjzmR5_v124ARVcsWgtD7kLo,2026-04-26T14:00:41.989Z
Bella Nails &spa,50,Warm,new,,(760) 443-0304,"1696 E Valley Pkwy, Escondido, CA 92027, USA",,4.4,51,established|no_website,33.1355646,-117.0578749,ChIJR8c-Ipfz24ARvCudKSti7do,2026-04-26T14:00:41.990Z
Top trendy nails & spa,50,Warm,new,,(442) 999-5878,"1882 W El Norte Pkwy suite d, Escondido, CA 92026, USA",https://toptrendynails-spa.com/,4.6,88,established,33.155537,-117.1246599,ChIJSxZQY7iL24ARneX2UMf7VyE,2026-04-26T14:00:41.992Z
Donella Nails & Spa,50,Warm,new,,(858) 905-3434,"10549 Scripps Poway Pkwy SUITE D, San Diego, CA 92131, USA",https://donellanailsspa.com/,4.9,99,established,32.9357409,-117.1003841,ChIJnzHasRH524ARuvduHORT2mY,2026-04-26T14:02:59.282Z
Moon Nails & Spa,50,Warm,new,,(858) 695-9813,"9870 Hibert St d11, San Diego, CA 92131, USA",https://moonnailspasandiego.com/,4.2,120,established,32.9150542,-117.1148672,ChIJnylyHBj524ARzuSDAfBYmYY,2026-04-26T14:02:59.308Z
Nail 2000 Plus and spa,50,Warm,new,,(858) 530-2880,"8155 Mira Mesa Blvd, San Diego, CA 92126, USA",https://nail2000plus.com/,4.2,90,established,32.9110687,-117.1474347,ChIJtc1T9Xj524ARnKHhkptLVgw,2026-04-26T14:03:03.267Z
Focus Nails and Spa,50,Warm,new,,(858) 578-4445,"9986 Scripps Ranch Blvd, San Diego, CA 92131, USA",https://sandiegonailsandspa.com/,4.1,74,established,32.9027288,-117.0996566,ChIJrdI6F0n524ARc8p61BUf-q4,2026-04-26T14:03:03.269Z
Hair & Nails by Ginna,50,Warm,new,,(858) 492-9062,"4646 Convoy St #104, San Diego, CA 92111, USA",https://hairandnailsbyginna.com/,4.7,56,established,32.8248577,-117.1558874,ChIJubb3CJT_24ARPI8YMiydeWg,2026-04-26T14:03:03.272Z
Lively Nails,50,Warm,new,,(858) 715-8888,"4845 Convoy St, San Diego, CA 92111, USA",,4.4,78,established|no_website,32.8297001,-117.1526859,ChIJZdtEppf_24ARlzCXLJZVVHw,2026-04-26T14:03:03.275Z
Nails Time & Spa,50,Warm,new,,,"9969 Mira Mesa Blvd # 6, San Diego",,4.6,54,established|no_website,32.9163508,-117.1124307,ChIJP0mrqBf524ARyKlIf0e6lEo,2026-04-26T14:03:03.282Z
Hello Bella Nails,50,Warm,new,,(858) 279-5557,"7878 Clairemont Mesa Blvd, San Diego, CA 92111, USA",,4.6,131,established|no_website,32.8331674,-117.151566,ChIJ5wmIP5j_24ARX97Ai3q88tI,2026-04-26T14:03:03.284Z
Serenity - A Nail Boutique,50,Warm,new,,(858) 847-2899,"5965 Village Way, San Diego, CA 92130, USA",http://serenityanailboutique.com/,3.6,102,established,32.9615848,-117.189758,ChIJ_dvtDAkI3IARImE9E75G4eI,2026-04-26T14:04:00.733Z
Jessica's Hair & Nails Salon,50,Warm,new,,(619) 677-0659,"9823 Pacific Heights Blvd STE L, San Diego, CA 92121, USA",https://www.jessicashairsalon.com/hair-services,4.6,145,established,32.8987287,-117.1881426,ChIJm8OBomMH3IARdJk6QrwgMw8,2026-04-26T14:04:00.740Z
Everyday Nails Studio,50,Warm,new,,(619) 601-6471,"12004 Carmel Mountain Rd #18, San Diego, CA 92128, USA",https://www.instagram.com/nailsbytiffv/,4.9,73,established,32.9836828,-117.0769718,ChIJXcSfwen724ARnizeNYntPRI,2026-04-26T14:04:20.957Z
Megan Nails & Spa,50,Warm,new,,(858) 378-3566,"9932 Mercy Rd UNIT 103, San Diego, CA 92129, USA",https://megannailsspasd.com/,4.8,73,established,32.9377631,-117.1134716,ChIJkbsZopz524ARXYpPul3E8-c,2026-04-26T14:04:20.966Z
Le Soleil Nails & Spa,50,Warm,new,,(858) 588-6318,"11946 Carmel Mountain Rd #220, San Diego, CA 92128, USA",https://www.lesoleilnailsspasd.com/,4.4,123,established,32.9831935,-117.0785003,ChIJtU5XRtL724ARW-2VcAN_Ykw,2026-04-26T14:04:20.968Z
Lele's Nails,50,Warm,new,,(858) 486-5362,"12222 Poway Rd Ste 24, Poway, CA 92064, USA",http://lelesnails.com/?utm_source=gmb&utm_medium=referral,4.7,107,established,32.9520308,-117.066311,ChIJBTjA8jH624ARJUHFwDf_QAY,2026-04-26T14:04:20.982Z
Star Nails,50,Warm,new,,(858) 513-9189,"13244 Poway Rd, Poway, CA 92064, USA",,4.6,91,established|no_website,32.9572282,-117.0433562,ChIJFRIM-lH624ARF31GJA94EXE,2026-04-26T14:04:20.986Z
ZE Nails & Spa,50,Warm,new,,(619) 788-7319,"719 E 8th St, National City, CA 91950, USA",,4.3,120,established|no_website,32.678088,-117.0993592,ChIJA_LAcjdS2YARUJBkc5XXlRM,2026-04-26T14:06:31.613Z
Lily’s Nails and Wax,50,Warm,new,,(619) 477-0358,"1714 E 8th St, National City, CA 91950, USA",,3.6,75,established|no_website,32.6803123,-117.0893451,ChIJmzCRvC9S2YARV0gcMK7er84,2026-04-26T14:06:31.618Z
Plush Nail Lounge,50,Warm,new,,(619) 996-3434,"874 Orange Ave, Coronado, CA 92118, USA",http://www.plushnaillounge.net/,4.4,127,established,32.6876699,-117.1792583,ChIJWTjRJ8qs3oARdbxDpF897cU,2026-04-26T14:06:31.620Z
Charlene's Nails,50,Warm,new,,(619) 474-5244,"1459 E Plaza Blvd, National City, CA 91950, USA",https://charlenesnails.top/,4.2,63,established,32.6775788,-117.091374,ChIJp4lPzzpS2YARgk1b9vhawJs,2026-04-26T14:06:34.596Z
Nails For Less & Salon,50,Warm,new,,(619) 474-6245,"1021 Highland Ave, National City, CA 91950, USA",,3.8,58,established|no_website,32.6758613,-117.0971603,ChIJByx07zlS2YARUmrkI0x4UU4,2026-04-26T14:06:34.603Z
Tinas Nails,50,Warm,new,,(619) 474-2950,"1210 E Plaza Blvd #406, National City, CA 91950, USA",,3.9,133,established|no_website,32.6763338,-117.0940672,ChIJgTqV9zpS2YARuTsFTvJfprk,2026-04-26T14:06:34.605Z
Mini Nails & Spa,50,Warm,new,,(619) 262-9639,"1490 S 43rd St STE B, San Diego, CA 92113, USA",,3.3,137,established|no_website,32.6907256,-117.102857,ChIJkYQt8bVT2YARBEe50A3ifkg,2026-04-26T14:06:34.612Z
Nails By Kim,50,Warm,new,,(619) 474-1801,"1430 E Plaza Blvd # E14, National City, CA 91950, USA",,3.7,55,established|no_website,32.675941,-117.0914892,ChIJEze81TpS2YARRxTNArAERP0,2026-04-26T14:06:34.614Z
UT Nails & Spa,50,Warm,new,,(619) 589-5259,"6512 El Cajon Blvd ste f, San Diego, CA 92115, USA",https://www.facebook.com/UT-Nails-Spa-102947985016762,4.2,127,established,32.7673416,-117.0589579,ChIJQ3OHsu1W2YARl6_e377prKg,2026-04-26T14:07:09.043Z
Jassies Nail Lounge,50,Warm,new,,(619) 888-8287,"4541 College Ave, San Diego, CA 92115, USA",http://www.jassiesnaillounge.com/,4.7,65,established,32.7596419,-117.0658377,ChIJH9dbDY5X2YARGBsOMPociWI,2026-04-26T14:07:09.055Z
Nails By Kevin,50,Warm,new,,(619) 284-2250,"3639 El Cajon Blvd, San Diego, CA 92104, USA",,4.2,144,established|no_website,32.7550539,-117.1151731,ChIJzdn3zlpU2YAR6PYfvdNsfrs,2026-04-26T14:07:12.108Z
Hair & Nails Today,50,Warm,new,,(619) 542-9618,"4170 University Ave, San Diego, CA 92105, USA",,4.3,107,established|no_website,32.7497818,-117.1050206,ChIJlYyBF0BU2YARC1VrHuHxQi8,2026-04-26T14:07:12.112Z
Kalì Zoì Nail Salon & Plant Store,50,Warm,new,,(619) 362-6713,"2829 Adams Ave, San Diego, CA 92116, USA",http://www.kalizoisalon.com/,4.8,73,established,32.7627714,-117.1332232,ChIJbVGjLa5V2YARgfFKsJ9zjwQ,2026-04-26T14:07:12.113Z
Look nails,50,Warm,new,,(619) 460-9934,"3331 Lemon Grove Ave, Lemon Grove, CA 91945, USA",,4.1,122,established|no_website,32.7423088,-117.0302844,ChIJ_aTtCeNR2YAR4tZbEv2u588,2026-04-26T14:07:12.116Z
Paradise Nails & Spa,50,Warm,new,,(619) 226-2926,"3369 Rosecrans St #11C, San Diego, CA 92110, USA",http://paradisenails.com/,3.8,120,established,32.7485954,-117.205656,ChIJmfF44OKq3oARaByTnPgxll4,2026-04-26T14:07:44.325Z
888 Nails & Spa,50,Warm,new,,(619) 466-6908,"2389 Fletcher Pkwy Suite #102, El Cajon, CA 92020, USA",,4.3,116,established|no_website,32.8023162,-116.9969463,ChIJBQa6oKBX2YAR1KtsArwPnyw,2026-04-26T14:09:18.722Z
QT Nail Spa,50,Warm,new,,(619) 444-8361,"840 Jackman St, El Cajon, CA 92020, USA",,4.1,75,established|no_website,32.8064335,-116.9750701,ChIJdSUx4DFY2YARnDuT8yXBlhs,2026-04-26T14:09:18.732Z
FOREST NAILS LOUNGE,50,Warm,new,,(951) 303-9997,"44066 Margarita Rd # 3, Temecula, CA 92592, USA",,4.2,86,established|no_website,33.48309580000001,-117.1020971,ChIJ0Yu-BV5_24AR3VnKXUUhqOw,2026-04-26T14:09:47.954Z
The Nailtural Temecula,50,Warm,new,,(951) 676-6033,"30070 Temecula Pkwy D102, Temecula, CA 92592, USA",https://www.thenailtural.net/,4.1,139,established,33.4789538,-117.136128,ChIJsyyDcZp_24ARIXwBr0spTdo,2026-04-26T14:09:47.968Z
Frenchies Modern Nail Care Santa Barbara,50,Warm,new,,(805) 571-6139,"3421 State St, Santa Barbara, CA 93105, USA",https://frenchiesnails.com/location/santa-barbara/,4.4,63,established,34.4400459,-119.7371708,ChIJPaqiRaIV6YARShAa2JagKU0,2026-04-26T14:23:04.446Z
Lily's Nails of Santa Barbara,50,Warm,new,,(805) 886-8693,"Nail Salon In, at State and Victoria, 1230B State St, Santa Barbara, CA 93101, USA",,3.7,112,established|no_website,34.424216,-119.705403,ChIJrXANfn0U6YARDccuB13fpfk,2026-04-26T14:23:04.448Z
Nu Image Nails & Day Spa,50,Warm,new,,(805) 965-5552,"617 State St, Santa Barbara, CA 93101, USA",,4.1,107,established|no_website,34.4180556,-119.6975,ChIJw0IeZngU6YAR8BDIOPAJeVU,2026-04-26T14:23:04.450Z
Angels nail & hair,50,Warm,new,,(805) 563-2042,"1825 State St, Santa Barbara, CA 93101, USA",,4.8,79,established|no_website,34.4294891,-119.713102,ChIJ8fMshI4U6YARYU6GbA_7FGM,2026-04-26T14:23:04.455Z
Modern Nails,50,Warm,new,,(805) 687-0449,"3623 State St A, Santa Barbara, CA 93105, USA",https://modernnailsca.com/,3.9,109,established,34.440091,-119.741204,ChIJl1BDtdgU6YARtYPMF3jTs60,2026-04-26T14:23:04.462Z
Best Nails,50,Warm,new,,(805) 569-6446,"3008 State St, Santa Barbara, CA 93105, USA",,4.3,54,established|no_website,34.4405118,-119.7285141,ChIJFZQ0-sIU6YAR__aTbRLc114,2026-04-26T14:23:04.465Z
Taft Nails,50,Warm,new,,(661) 763-3111,"Taft Hills Plaza Shopping Center, 1080 Kern St, Taft, CA 93268, USA",http://taft-nails.poi.place/,4.3,113,established,35.1463044,-119.4677668,ChIJ5yKQAVnK64ARBa-DzcOCwHQ,2026-04-26T14:25:45.657Z
Creative Touch Nail Salon,50,Warm,new,,(818) 992-5649,"19710 Ventura Blvd # 106, Woodland Hills, CA 91364, USA",,4.2,70,established|no_website,34.171651,-118.562862,ChIJDxraqDiZwoARVuYxvnHKseY,2026-04-26T14:26:54.908Z
"Le Reve Spa Santa Barbara: Nail Salon , Massage, Wax & Facials Santa Barbara",50,Warm,new,,(805) 564-2977,"21 W Gutierrez St, Santa Barbara, CA 93101, USA",http://www.le-reve.com/,4.3,79,established,34.4148455,-119.6945697,ChIJl2WKR4gT6YARZHEXuyr_exA,2026-04-26T14:27:25.288Z
Ruby Nails & Spa,50,Warm,new,,(559) 646-5546,"540 Academy Ave, Sanger, CA 93657, USA",https://rubynailsspasanger.com/,4.8,135,established,36.708031,-119.5557483,ChIJw_3IPC_5lIARVQ_Fr31u_e8,2026-04-26T14:29:30.796Z
Creative Nails and spa,50,Warm,new,,(559) 875-9329,"775 N Bethel Ave #106, Sanger, CA 93657, USA",,3.9,96,established|no_website,36.705248,-119.574678,ChIJbfhJtEj4lIAR0Ujj6dzRi8k,2026-04-26T14:29:30.798Z
L' Amore Nail Lounge,50,Warm,new,,(559) 721-2905,"1528 E Champlain Dr #104, Fresno, CA 93720, USA",https://lamorenaillounge.com/,4.8,136,established,36.8669266,-119.7556324,ChIJ0RgjFPRDlIARrCitSHufKoY,2026-04-26T14:30:24.562Z
CHIC Hair & Nails,50,Warm,new,,(559) 374-5550,"3071 W Shaw Ave STE 105, Fresno, CA 93711, USA",http://chichairnails.weebly.com/,4.5,96,established,36.8073666,-119.846222,ChIJ2-I6NiZnlIARZtRQ9jenfxU,2026-04-26T14:32:05.474Z
Elegant Nail Spa,50,Warm,new,,(559) 515-4969,"7438 N Fresno St, Fresno, CA 93720, USA",https://elegantnailsfresno.com/,4.3,138,established,36.8451379,-119.7828416,ChIJF_Jf0vhDlIARPENCaoC2gbo,2026-04-26T14:32:05.476Z
Ruby Nails & Spa,50,Warm,new,,(559) 493-5402,"5659 E Kings Canyon Rd #103, Fresno, CA 93727, USA",https://duonailsfresno.com/,4.5,118,established,36.7378418,-119.6976481,ChIJfxLSGbFflIAR_KPpslbYOZM,2026-04-26T14:32:41.485Z
Clovis Nails & Spa,50,Warm,new,,(559) 292-2349,"3150 Fowler Ave # 110, Clovis, CA 93611, USA",,3.9,97,established|no_website,36.7947983,-119.6839797,ChIJHxt2WeVblIARYH99yko885A,2026-04-26T14:32:41.501Z
A New Look Nail Salon,50,Warm,new,,(559) 275-4580,"4438 W Ashlan Ave, Fresno, CA 93722, USA",https://anewlooknailsalon.glossgenius.com/,4.4,78,established|glossgenius,36.794214,-119.8720754,ChIJe2vzEA1mlIARtbcHbAWSYYE,2026-04-26T14:33:06.889Z
Rainbow Hair & Nails,50,Warm,new,,(559) 222-2626,"4007 N Marks Ave # 101, Fresno, CA 93722, USA",,3.9,68,established|no_website,36.7942409,-119.8456879,ChIJYdk7M65nlIARZ2HsmfrSGqU,2026-04-26T14:33:06.914Z
Holiday Nail Salon,50,Warm,new,,(760) 781-5305,"2413 E Valley Pkwy, Escondido, CA 92027, USA",http://www.holidaynailspa.com/,4.3,85,established,33.140355,-117.043145,ChIJGYZ01iLz24ARwMcrzngbwzM,2026-04-26T14:39:50.738Z
MC Nail & Spa,50,Warm,new,,(858) 352-6525,"4120 Clairemont Mesa Blvd #101A, San Diego, CA 92117, USA",,4.5,63,established|no_website,32.8301091,-117.2021737,ChIJj7QGPloB3IARAAF1jmaPItA,2026-04-26T14:41:44.168Z
Da-Vi Nails,50,Warm,new,,(858) 874-7605,"4840 Shawline St, San Diego, CA 92111, USA",http://davinails.com/,4.3,67,established,32.8295726,-117.1650052,ChIJA8DDcYX_24AR2L5aJ8Ah3q0,2026-04-26T14:41:44.175Z
Relax Nails & Spa,50,Warm,new,,(858) 565-1008,"6175 Balboa Ave, San Diego, CA 92117, USA",,4.7,83,established|no_website,32.8197146,-117.1745162,ChIJFe548nUA3IARanE11iJQCSM,2026-04-26T14:41:44.181Z
